date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-05-28,SC03,L1,WASH-A,214,1,2,20.13,0.814
2025-05-29,SC03,L1,WASH-A,218,1,7,20.83,0.784
2025-05-30,SC03,L1,WASH-A,208,0,9,27.47,0.925
2025-05-31,SC03,L1,WASH-A,162,3,4,29.49,0.74
2025-06-01,SC03,L1,WASH-A,147,1,5,28.29,0.697
2025-06-02,SC03,L1,WASH-A,221,2,3,47.11,0.799
2025-06-03,SC03,L1,WASH-A,224,1,5,35.7,0.831
2025-06-04,SC03,L1,WASH-A,253,0,6,21.71,0.761
2025-06-05,SC03,L1,WASH-A,204,3,4,48.32,0.851
2025-06-06,SC03,L1,WASH-A,239,2,7,58.64,0.799
2025-06-07,SC03,L1,WASH-A,118,2,6,37.33,0.686
2025-06-08,SC03,L1,WASH-A,206,4,6,37.87,0.707
2025-06-09,SC03,L1,WASH-A,217,0,2,31.76,0.86
2025-06-10,SC03,L1,WASH-A,215,0,5,53.06,0.809
2025-06-11,SC03,L1,WASH-A,216,1,2,32.13,0.684
2025-06-12,SC03,L1,WASH-A,238,0,5,43.1,0.922
2025-06-13,SC03,L1,WASH-A,187,1,5,21.63,0.771
2025-06-14,SC03,L1,WASH-A,162,1,4,45.78,0.73
2025-06-15,SC03,L1,WASH-A,164,1,6,59.15,0.737
2025-06-16,SC03,L1,WASH-A,201,1,3,48.03,0.895
2025-06-17,SC03,L1,WASH-A,213,1,3,20.95,0.81
2025-06-18,SC03,L1,WASH-A,227,2,8,53.54,0.824
2025-06-19,SC03,L1,WASH-A,234,1,3,47.36,0.88
2025-06-20,SC03,L1,WASH-A,233,2,6,58.59,0.916
2025-06-21,SC03,L1,WASH-A,193,0,3,37.59,0.95
2025-06-22,SC03,L1,WASH-A,105,0,1,20.18,0.62
2025-06-23,SC03,L1,WASH-A,255,1,3,51.15,0.954
2025-06-24,SC03,L1,WASH-A,216,0,3,53.36,0.815
2025-06-25,SC03,L1,WASH-A,214,0,3,33.82,0.794
2025-06-26,SC03,L1,WASH-A,216,0,0,39.74,0.769
2025-06-27,SC03,L1,WASH-A,241,0,5,53.72,0.79
2025-06-28,SC03,L1,WASH-A,165,0,8,31.91,0.706
2025-06-29,SC03,L1,WASH-A,113,1,3,59.23,0.543
2025-06-30,SC03,L1,WASH-A,227,1,3,34.65,0.752
2025-04-01,SC03,L1,WASH-B,325,4,10,50.9,0.912
2025-04-02,SC03,L1,WASH-B,329,3,3,21.5,0.694
2025-04-03,SC03,L1,WASH-B,311,3,5,22.94,0.708
2025-04-04,SC03,L1,WASH-B,297,2,5,43.33,0.862
2025-04-05,SC03,L1,WASH-B,226,1,8,23.33,0.691
2025-04-06,SC03,L1,WASH-B,243,0,5,39.15,0.675
2025-04-07,SC03,L1,WASH-B,306,3,13,44.96,0.675
2025-04-08,SC03,L1,WASH-B,357,1,5,53.1,1.0
2025-04-09,SC03,L1,WASH-B,318,1,8,24.01,0.745
2025-04-10,SC03,L1,WASH-B,323,3,9,33.07,0.931
2025-04-11,SC03,L1,WASH-B,340,4,5,56.05,0.92
2025-04-12,SC03,L1,WASH-B,218,0,6,59.12,0.748
2025-04-13,SC03,L1,WASH-B,253,0,7,50.07,0.78
2025-04-14,SC03,L1,WASH-B,271,1,4,46.55,0.895
2025-04-15,SC03,L1,WASH-B,303,1,8,34.73,0.904
2025-04-16,SC03,L1,WASH-B,322,2,5,46.95,0.898
2025-04-17,SC03,L1,WASH-B,290,1,6,31.61,0.809
2025-04-18,SC03,L1,WASH-B,333,0,6,37.89,0.864
2025-04-19,SC03,L1,WASH-B,256,1,8,23.72,0.662
2025-04-20,SC03,L1,WASH-B,213,0,8,25.84,0.763
2025-04-21,SC03,L1,WASH-B,289,2,8,55.29,0.83
2025-04-22,SC03,L1,WASH-B,259,2,11,40.86,0.761
2025-04-23,SC03,L1,WASH-B,305,1,4,45.09,0.73
2025-04-24,SC03,L1,WASH-B,328,1,6,46.23,0.845
2025-04-25,SC03,L1,WASH-B,317,0,3,24.3,0.843
2025-04-26,SC03,L1,WASH-B,230,2,7,55.65,0.767
2025-04-27,SC03,L1,WASH-B,239,0,7,28.14,0.797
2025-04-28,SC03,L1,WASH-B,311,2,3,40.6,0.879
2025-04-29,SC03,L1,WASH-B,302,1,2,42.49,0.905
2025-04-30,SC03,L1,WASH-B,284,1,6,52.05,0.805
2025-05-01,SC03,L1,WASH-B,321,2,8,29.14,0.929
2025-05-02,SC03,L1,WASH-B,334,0,6,50.86,0.952
2025-05-03,SC03,L1,WASH-B,213,1,10,51.08,0.618
2025-05-04,SC03,L1,WASH-B,175,0,6,57.04,0.685
2025-05-05,SC03,L1,WASH-B,288,1,12,23.96,0.873
2025-05-06,SC03,L1,WASH-B,350,3,6,58.43,0.76
2025-05-07,SC03,L1,WASH-B,260,2,6,48.57,0.952
2025-05-08,SC03,L1,WASH-B,339,2,6,39.61,0.822
2025-05-09,SC03,L1,WASH-B,310,0,2,32.95,0.784
2025-05-10,SC03,L1,WASH-B,228,1,9,45.6,0.737
2025-05-11,SC03,L1,WASH-B,228,1,5,27.82,0.751
2025-05-12,SC03,L1,WASH-B,304,1,5,43.95,0.758
2025-05-13,SC03,L1,WASH-B,311,1,8,45.19,0.941
2025-05-14,SC03,L1,WASH-B,296,0,4,39.2,0.673
2025-05-15,SC03,L1,WASH-B,360,4,8,21.17,0.729
2025-05-16,SC03,L1,WASH-B,321,1,8,38.14,0.741
2025-05-17,SC03,L1,WASH-B,212,1,6,46.6,0.759
2025-05-18,SC03,L1,WASH-B,150,2,3,49.17,0.868
2025-05-19,SC03,L1,WASH-B,330,1,14,29.3,0.742
2025-05-20,SC03,L1,WASH-B,354,1,6,22.91,0.776
2025-05-21,SC03,L1,WASH-B,262,2,6,51.83,0.848
2025-05-22,SC03,L1,WASH-B,287,1,6,20.08,0.918
2025-05-23,SC03,L1,WASH-B,339,0,8,54.94,0.814
2025-05-24,SC03,L1,WASH-B,218,0,12,47.29,0.66
2025-05-25,SC03,L1,WASH-B,178,2,6,47.7,0.766
2025-05-26,SC03,L1,WASH-B,321,5,7,55.45,0.84
2025-05-27,SC03,L1,WASH-B,328,1,9,41.39,0.704
2025-05-28,SC03,L1,WASH-B,300,2,9,27.14,0.763
2025-05-29,SC03,L1,WASH-B,373,1,7,48.17,0.761
2025-05-30,SC03,L1,WASH-B,268,0,4,33.18,0.675
2025-05-31,SC03,L1,WASH-B,211,2,4,34.05,0.819
2025-06-01,SC03,L1,WASH-B,204,3,8,22.02,0.735
2025-06-02,SC03,L1,WASH-B,331,2,6,26.85,0.723
2025-06-03,SC03,L1,WASH-B,261,3,8,57.3,0.751
2025-06-04,SC03,L1,WASH-B,319,1,8,45.82,0.8
2025-06-05,SC03,L1,WASH-B,359,5,5,31.38,0.884
2025-06-06,SC03,L1,WASH-B,322,5,5,47.92,0.698
2025-06-07,SC03,L1,WASH-B,131,3,7,58.25,0.748
2025-06-08,SC03,L1,WASH-B,175,1,3,58.2,0.683
2025-06-09,SC03,L1,WASH-B,337,2,5,42.01,0.722
2025-06-10,SC03,L1,WASH-B,333,6,4,34.43,0.69
2025-06-11,SC03,L1,WASH-B,291,1,7,56.99,0.826
2025-06-12,SC03,L1,WASH-B,318,4,6,58.59,0.854
2025-06-13,SC03,L1,WASH-B,362,2,7,27.55,0.909
2025-06-14,SC03,L1,WASH-B,253,1,4,34.27,0.731
2025-06-15,SC03,L1,WASH-B,209,2,7,44.91,0.682
2025-06-16,SC03,L1,WASH-B,352,4,2,25.47,0.901
2025-06-17,SC03,L1,WASH-B,371,2,6,39.77,0.785
2025-06-18,SC03,L1,WASH-B,320,1,8,40.69,0.774
2025-06-19,SC03,L1,WASH-B,305,1,5,33.51,0.894
2025-06-20,SC03,L1,WASH-B,319,1,9,56.63,0.885
2025-06-21,SC03,L1,WASH-B,218,1,11,37.58,0.711
2025-06-22,SC03,L1,WASH-B,181,1,5,23.55,0.606
2025-06-23,SC03,L1,WASH-B,266,1,5,21.28,0.771
2025-06-24,SC03,L1,WASH-B,261,1,7,43.25,0.769
2025-06-25,SC03,L1,WASH-B,354,0,6,53.77,0.836
2025-06-26,SC03,L1,WASH-B,356,0,3,49.49,0.919
2025-06-27,SC03,L1,WASH-B,293,2,6,25.22,0.8
2025-06-28,SC03,L1,WASH-B,207,0,5,41.85,0.618
2025-06-29,SC03,L1,WASH-B,212,1,5,53.53,0.821
2025-06-30,SC03,L1,WASH-B,302,3,8,30.13,0.899
2025-04-01,SC03,L2,FRDG-A,297,5,5,28.08,0.872
2025-04-02,SC03,L2,FRDG-A,298,0,7,21.61,0.811
2025-04-03,SC03,L2,FRDG-A,259,0,5,54.67,0.866
2025-04-04,SC03,L2,FRDG-A,274,2,3,24.98,0.689
2025-04-05,SC03,L2,FRDG-A,178,2,7,43.89,0.791
2025-04-06,SC03,L2,FRDG-A,185,0,11,56.68,0.725
2025-04-07,SC03,L2,FRDG-A,295,2,3,43.73,0.872
2025-04-08,SC03,L2,FRDG-A,320,1,12,37.48,0.781
2025-04-09,SC03,L2,FRDG-A,336,0,4,45.87,0.789
2025-04-10,SC03,L2,FRDG-A,277,2,4,27.09,0.839
2025-04-11,SC03,L2,FRDG-A,312,1,11,29.1,0.859
2025-04-12,SC03,L2,FRDG-A,221,0,7,29.99,0.788
2025-04-13,SC03,L2,FRDG-A,208,1,4,44.21,0.686
2025-04-14,SC03,L2,FRDG-A,315,0,6,48.68,0.902
2025-04-15,SC03,L2,FRDG-A,311,2,8,58.81,0.842
2025-04-16,SC03,L2,FRDG-A,307,1,5,31.14,0.803
2025-04-17,SC03,L2,FRDG-A,295,2,8,22.33,0.869
2025-04-18,SC03,L2,FRDG-A,288,1,5,59.98,0.853
2025-04-19,SC03,L2,FRDG-A,213,1,4,57.03,0.763
2025-04-20,SC03,L2,FRDG-A,171,2,6,33.78,0.606
2025-04-21,SC03,L2,FRDG-A,306,0,10,34.39,0.794
2025-04-22,SC03,L2,FRDG-A,239,0,9,30.13,0.822
2025-04-23,SC03,L2,FRDG-A,283,1,5,54.35,0.797
2025-04-24,SC03,L2,FRDG-A,287,2,6,54.37,0.829
2025-04-25,SC03,L2,FRDG-A,350,1,7,58.26,0.818
2025-04-26,SC03,L2,FRDG-A,218,0,7,53.98,0.847
2025-04-27,SC03,L2,FRDG-A,207,1,5,33.69,0.709
2025-04-28,SC03,L2,FRDG-A,298,3,5,58.17,0.778
2025-04-29,SC03,L2,FRDG-A,290,3,6,43.5,0.837
2025-04-30,SC03,L2,FRDG-A,312,2,5,54.97,0.834
2025-05-01,SC03,L2,FRDG-A,331,0,7,52.03,0.852
2025-05-02,SC03,L2,FRDG-A,273,2,9,43.8,0.733
2025-05-03,SC03,L2,FRDG-A,184,1,7,29.66,0.663
2025-05-04,SC03,L2,FRDG-A,211,2,3,48.47,0.76
2025-05-05,SC03,L2,FRDG-A,330,4,12,29.22,0.739
2025-05-06,SC03,L2,FRDG-A,283,3,5,25.93,0.859
2025-05-07,SC03,L2,FRDG-A,291,0,10,22.79,0.828
2025-05-08,SC03,L2,FRDG-A,271,1,13,45.79,0.6
2025-05-09,SC03,L2,FRDG-A,263,2,5,33.21,0.82
2025-05-10,SC03,L2,FRDG-A,177,1,8,48.15,0.753
2025-05-11,SC03,L2,FRDG-A,234,1,5,30.91,0.599
2025-05-12,SC03,L2,FRDG-A,362,3,8,40.27,0.875
2025-05-13,SC03,L2,FRDG-A,306,2,9,22.99,0.772
2025-05-14,SC03,L2,FRDG-A,300,1,7,51.16,0.824
2025-05-15,SC03,L2,FRDG-A,321,1,8,27.34,0.79
2025-05-16,SC03,L2,FRDG-A,270,3,3,28.16,0.914
2025-05-17,SC03,L2,FRDG-A,211,0,3,35.26,0.672
2025-05-18,SC03,L2,FRDG-A,175,1,3,55.87,0.712
2025-05-19,SC03,L2,FRDG-A,348,1,8,53.23,0.717
2025-05-20,SC03,L2,FRDG-A,300,1,10,51.77,0.748
2025-05-21,SC03,L2,FRDG-A,325,0,6,52.16,0.852
2025-05-22,SC03,L2,FRDG-A,304,2,3,22.18,0.788
2025-05-23,SC03,L2,FRDG-A,269,1,2,44.44,0.816
2025-05-24,SC03,L2,FRDG-A,102,1,7,30.82,0.698
2025-05-25,SC03,L2,FRDG-A,224,1,4,50.76,0.727
2025-05-26,SC03,L2,FRDG-A,271,0,5,40.76,0.734
2025-05-27,SC03,L2,FRDG-A,292,1,2,45.42,0.909
2025-05-28,SC03,L2,FRDG-A,358,1,4,45.24,0.75
2025-05-29,SC03,L2,FRDG-A,323,2,2,52.1,0.848
2025-05-30,SC03,L2,FRDG-A,301,1,5,50.33,0.828
2025-05-31,SC03,L2,FRDG-A,191,1,8,26.85,0.622
2025-06-01,SC03,L2,FRDG-A,210,0,6,33.78,0.612
2025-06-02,SC03,L2,FRDG-A,297,1,4,25.33,0.866
2025-06-03,SC03,L2,FRDG-A,270,1,9,41.3,0.825
2025-06-04,SC03,L2,FRDG-A,261,1,3,36.1,0.831
2025-06-05,SC03,L2,FRDG-A,323,2,6,28.99,0.685
2025-06-06,SC03,L2,FRDG-A,295,2,4,35.25,0.838
2025-06-07,SC03,L2,FRDG-A,205,1,3,34.52,0.594
2025-06-08,SC03,L2,FRDG-A,209,1,12,29.19,0.713
2025-06-09,SC03,L2,FRDG-A,289,3,2,33.03,0.779
2025-06-10,SC03,L2,FRDG-A,321,4,2,51.39,0.701
2025-06-11,SC03,L2,FRDG-A,309,0,10,36.09,0.731
2025-06-12,SC03,L2,FRDG-A,257,1,5,40.29,0.919
2025-06-13,SC03,L2,FRDG-A,338,1,6,55.71,0.86
2025-06-14,SC03,L2,FRDG-A,221,2,7,21.42,0.717
2025-06-15,SC03,L2,FRDG-A,236,3,2,21.51,0.756
2025-06-16,SC03,L2,FRDG-A,284,6,2,37.98,0.83
2025-06-17,SC03,L2,FRDG-A,306,1,5,46.56,0.82
2025-06-18,SC03,L2,FRDG-A,326,2,5,48.4,0.775
2025-06-19,SC03,L2,FRDG-A,290,3,6,34.63,0.823
2025-06-20,SC03,L2,FRDG-A,258,1,5,51.23,0.955
2025-06-21,SC03,L2,FRDG-A,227,0,5,20.39,0.716
2025-06-22,SC03,L2,FRDG-A,234,2,7,54.38,0.72
2025-06-23,SC03,L2,FRDG-A,309,1,1,29.22,0.861
2025-06-24,SC03,L2,FRDG-A,290,3,4,25.79,0.953
2025-06-25,SC03,L2,FRDG-A,324,4,5,39.09,0.943
2025-06-26,SC03,L2,FRDG-A,311,2,6,43.54,0.824
2025-06-27,SC03,L2,FRDG-A,271,2,3,36.04,0.858
2025-06-28,SC03,L2,FRDG-A,284,1,8,59.19,0.765
2025-06-29,SC03,L2,FRDG-A,214,0,10,33.27,0.749
2025-06-30,SC03,L2,FRDG-A,294,1,5,22.87,0.78
2025-04-01,SC03,L2,FRDG-B,194,0,2,22.95,0.759
2025-04-02,SC03,L2,FRDG-B,178,2,5,42.22,0.672
2025-04-03,SC03,L2,FRDG-B,161,0,3,23.95,0.881
2025-04-04,SC03,L2,FRDG-B,220,0,4,21.91,0.788
2025-04-05,SC03,L2,FRDG-B,138,1,3,21.17,0.79
2025-04-06,SC03,L2,FRDG-B,153,0,1,43.94,0.702
2025-04-07,SC03,L2,FRDG-B,174,1,2,51.41,0.867
2025-04-08,SC03,L2,FRDG-B,169,2,1,20.91,0.773
2025-04-09,SC03,L2,FRDG-B,189,0,6,26.89,0.755
2025-04-10,SC03,L2,FRDG-B,145,1,6,49.01,0.854
2025-04-11,SC03,L2,FRDG-B,145,0,3,36.14,0.817
2025-04-12,SC03,L2,FRDG-B,148,1,6,43.24,0.758
2025-04-13,SC03,L2,FRDG-B,173,0,1,32.11,0.652
2025-04-14,SC03,L2,FRDG-B,177,1,5,27.01,0.8
2025-04-15,SC03,L2,FRDG-B,194,0,3,24.47,0.884
2025-04-16,SC03,L2,FRDG-B,192,0,8,34.41,0.893
2025-04-17,SC03,L2,FRDG-B,219,2,1,41.53,0.905
2025-04-18,SC03,L2,FRDG-B,181,0,5,20.64,0.71
2025-04-19,SC03,L2,FRDG-B,138,0,6,38.89,0.688
2025-04-20,SC03,L2,FRDG-B,122,2,6,55.69,0.798
2025-04-21,SC03,L2,FRDG-B,146,0,3,35.08,0.742
2025-04-22,SC03,L2,FRDG-B,158,0,5,55.97,0.872
2025-04-23,SC03,L2,FRDG-B,166,1,7,51.54,0.761
2025-04-24,SC03,L2,FRDG-B,174,2,6,25.77,0.722
2025-04-25,SC03,L2,FRDG-B,168,0,3,58.24,0.751
2025-04-26,SC03,L2,FRDG-B,130,0,2,49.92,0.784
2025-04-27,SC03,L2,FRDG-B,133,1,1,24.2,0.746
2025-04-28,SC03,L2,FRDG-B,164,1,2,46.63,0.976
2025-04-29,SC03,L2,FRDG-B,188,0,4,50.57,0.851
2025-04-30,SC03,L2,FRDG-B,198,1,2,22.45,0.898
2025-05-01,SC03,L2,FRDG-B,174,0,4,59.76,0.86
2025-05-02,SC03,L2,FRDG-B,196,3,5,31.82,0.888
2025-05-03,SC03,L2,FRDG-B,101,0,1,27.13,0.722
2025-05-04,SC03,L2,FRDG-B,114,1,6,25.66,0.673
2025-05-05,SC03,L2,FRDG-B,207,0,7,25.91,0.823
2025-05-06,SC03,L2,FRDG-B,172,1,4,32.57,0.772
2025-05-07,SC03,L2,FRDG-B,182,2,3,28.07,0.707
2025-05-08,SC03,L2,FRDG-B,185,1,2,52.18,0.884
2025-05-09,SC03,L2,FRDG-B,212,1,2,31.61,0.829
2025-05-10,SC03,L2,FRDG-B,141,0,6,27.79,0.729
2025-05-11,SC03,L2,FRDG-B,115,0,1,47.64,0.784
2025-05-12,SC03,L2,FRDG-B,196,1,3,45.27,0.804
2025-05-13,SC03,L2,FRDG-B,199,1,6,35.51,0.826
2025-05-14,SC03,L2,FRDG-B,216,1,2,26.05,0.917
2025-05-15,SC03,L2,FRDG-B,185,2,4,59.0,0.768
2025-05-16,SC03,L2,FRDG-B,183,3,3,37.27,0.781
2025-05-17,SC03,L2,FRDG-B,144,1,2,29.72,0.687
2025-05-18,SC03,L2,FRDG-B,131,0,3,53.82,0.767
2025-05-19,SC03,L2,FRDG-B,188,0,6,54.96,0.686
2025-05-20,SC03,L2,FRDG-B,168,0,6,57.66,0.864
2025-05-21,SC03,L2,FRDG-B,217,1,4,24.47,0.891
2025-05-22,SC03,L2,FRDG-B,170,0,2,52.35,0.815
2025-05-23,SC03,L2,FRDG-B,189,0,6,40.9,0.927
2025-05-24,SC03,L2,FRDG-B,123,0,2,54.26,0.895
2025-05-25,SC03,L2,FRDG-B,119,0,8,27.71,0.661
2025-05-26,SC03,L2,FRDG-B,182,2,2,45.54,0.89
2025-05-27,SC03,L2,FRDG-B,214,1,6,52.33,0.881
2025-05-28,SC03,L2,FRDG-B,151,1,3,39.04,0.716
2025-05-29,SC03,L2,FRDG-B,201,1,2,41.32,0.837
2025-05-30,SC03,L2,FRDG-B,203,1,2,56.96,0.757
2025-05-31,SC03,L2,FRDG-B,120,0,4,46.52,0.619
2025-06-01,SC03,L2,FRDG-B,117,0,3,57.67,0.68
2025-06-02,SC03,L2,FRDG-B,178,2,4,31.62,0.889
2025-06-03,SC03,L2,FRDG-B,191,3,2,45.85,0.727
2025-06-04,SC03,L2,FRDG-B,178,0,2,46.02,0.713
2025-06-05,SC03,L2,FRDG-B,179,0,4,34.92,0.777
2025-06-06,SC03,L2,FRDG-B,195,0,7,43.62,0.935
2025-06-07,SC03,L2,FRDG-B,145,1,9,59.53,0.741
2025-06-08,SC03,L2,FRDG-B,119,1,3,50.47,0.67
2025-06-09,SC03,L2,FRDG-B,203,0,2,48.12,0.843
2025-06-10,SC03,L2,FRDG-B,205,1,5,28.38,0.785
2025-06-11,SC03,L2,FRDG-B,177,1,3,34.63,0.88
2025-06-12,SC03,L2,FRDG-B,220,0,6,35.72,0.806
2025-06-13,SC03,L2,FRDG-B,196,1,2,54.08,0.727
2025-06-14,SC03,L2,FRDG-B,130,0,3,31.3,0.615
2025-06-15,SC03,L2,FRDG-B,139,1,7,58.39,0.589
2025-06-16,SC03,L2,FRDG-B,202,1,1,41.14,0.864
2025-06-17,SC03,L2,FRDG-B,166,0,2,26.7,0.925
2025-06-18,SC03,L2,FRDG-B,183,1,6,31.14,0.785
2025-06-19,SC03,L2,FRDG-B,210,2,3,38.89,0.83
2025-06-20,SC03,L2,FRDG-B,174,1,2,50.9,0.761
2025-06-21,SC03,L2,FRDG-B,133,2,3,56.48,0.649
2025-06-22,SC03,L2,FRDG-B,130,1,6,33.95,0.664
2025-06-23,SC03,L2,FRDG-B,178,1,4,26.32,0.774
2025-06-24,SC03,L2,FRDG-B,184,0,3,59.7,0.838
2025-06-25,SC03,L2,FRDG-B,202,1,2,37.72,0.941
2025-06-26,SC03,L2,FRDG-B,166,2,2,50.99,0.904
2025-06-27,SC03,L2,FRDG-B,209,2,5,57.51,0.754
2025-06-28,SC03,L2,FRDG-B,119,0,5,23.81,0.73
2025-06-29,SC03,L2,FRDG-B,127,0,2,20.36,0.782
2025-06-30,SC03,L2,FRDG-B,168,2,7,39.65,0.847
2025-04-01,SC03,L2,WASH-A,248,0,4,20.9,0.822
2025-04-02,SC03,L2,WASH-A,251,1,5,21.17,0.677
2025-04-03,SC03,L2,WASH-A,254,2,4,38.38,0.908
2025-04-04,SC03,L2,WASH-A,263,1,3,58.06,0.898
2025-04-05,SC03,L2,WASH-A,162,2,4,27.64,0.815
2025-04-06,SC03,L2,WASH-A,181,0,4,42.88,0.658
2025-04-07,SC03,L2,WASH-A,284,1,2,32.82,0.86
2025-04-08,SC03,L2,WASH-A,247,2,8,46.11,0.776
2025-04-09,SC03,L2,WASH-A,267,0,4,22.19,0.86
2025-04-10,SC03,L2,WASH-A,270,2,4,45.32,0.779
2025-04-11,SC03,L2,WASH-A,244,2,9,55.11,0.765
2025-04-12,SC03,L2,WASH-A,131,0,3,27.68,0.703
2025-04-13,SC03,L2,WASH-A,103,0,3,34.76,0.606
2025-04-14,SC03,L2,WASH-A,266,3,4,39.42,0.839
2025-04-15,SC03,L2,WASH-A,234,1,3,46.78,0.847
2025-04-16,SC03,L2,WASH-A,246,3,7,34.53,0.846
2025-04-17,SC03,L2,WASH-A,266,2,4,43.56,0.771
2025-04-18,SC03,L2,WASH-A,187,1,6,23.76,0.736
2025-04-19,SC03,L2,WASH-A,183,1,7,22.52,0.727
2025-04-20,SC03,L2,WASH-A,150,1,2,34.01,0.867
2025-04-21,SC03,L2,WASH-A,253,1,4,44.48,0.723
2025-04-22,SC03,L2,WASH-A,211,0,5,37.23,0.99
2025-04-23,SC03,L2,WASH-A,257,1,5,47.3,0.707
2025-04-24,SC03,L2,WASH-A,239,1,8,31.43,0.897
2025-04-25,SC03,L2,WASH-A,235,2,8,49.56,0.836
2025-04-26,SC03,L2,WASH-A,196,0,3,46.32,0.821
2025-04-27,SC03,L2,WASH-A,165,1,2,42.85,0.648
2025-04-28,SC03,L2,WASH-A,206,0,3,27.23,0.747
2025-04-29,SC03,L2,WASH-A,266,1,6,34.6,0.797
2025-04-30,SC03,L2,WASH-A,240,0,5,27.71,0.862
2025-05-01,SC03,L2,WASH-A,263,1,7,30.58,0.82
2025-05-02,SC03,L2,WASH-A,224,1,4,29.57,0.683
2025-05-03,SC03,L2,WASH-A,128,1,7,41.14,0.799
2025-05-04,SC03,L2,WASH-A,184,0,4,30.89,0.684
2025-05-05,SC03,L2,WASH-A,322,1,6,56.98,0.802
2025-05-06,SC03,L2,WASH-A,265,0,5,44.36,0.849
2025-05-07,SC03,L2,WASH-A,194,3,2,24.81,0.797
2025-05-08,SC03,L2,WASH-A,231,0,5,28.03,0.857
2025-05-09,SC03,L2,WASH-A,264,1,3,33.56,0.744
2025-05-10,SC03,L2,WASH-A,169,1,2,40.81,0.761
2025-05-11,SC03,L2,WASH-A,183,0,3,33.27,0.738
2025-05-12,SC03,L2,WASH-A,235,0,7,23.41,0.85
2025-05-13,SC03,L2,WASH-A,237,0,4,24.7,0.869
2025-05-14,SC03,L2,WASH-A,238,1,6,38.7,0.838
2025-05-15,SC03,L2,WASH-A,211,1,6,56.69,0.744
2025-05-16,SC03,L2,WASH-A,278,2,4,28.85,0.719
2025-05-17,SC03,L2,WASH-A,179,2,3,39.08,0.738
2025-05-18,SC03,L2,WASH-A,161,2,6,41.53,0.743
2025-05-19,SC03,L2,WASH-A,184,1,4,20.89,0.85
2025-05-20,SC03,L2,WASH-A,244,0,1,23.08,0.98
2025-05-21,SC03,L2,WASH-A,276,1,3,25.84,0.736
2025-05-22,SC03,L2,WASH-A,243,0,3,59.23,0.828
2025-05-23,SC03,L2,WASH-A,208,0,9,43.73,0.78
2025-05-24,SC03,L2,WASH-A,169,1,2,34.46,0.781
2025-05-25,SC03,L2,WASH-A,186,1,6,52.62,0.755
2025-05-26,SC03,L2,WASH-A,253,1,2,40.18,0.764
2025-05-27,SC03,L2,WASH-A,227,2,6,47.2,0.827
2025-05-28,SC03,L2,WASH-A,243,0,4,47.02,0.84
2025-05-29,SC03,L2,WASH-A,258,1,2,40.76,0.755
2025-05-30,SC03,L2,WASH-A,249,1,3,45.22,0.815
2025-05-31,SC03,L2,WASH-A,182,2,7,53.8,0.771
2025-06-01,SC03,L2,WASH-A,196,2,5,33.07,0.756
2025-06-02,SC03,L2,WASH-A,275,3,4,20.47,0.887
2025-06-03,SC03,L2,WASH-A,252,1,5,21.87,0.883
2025-06-04,SC03,L2,WASH-A,198,1,2,30.16,0.949
2025-06-05,SC03,L2,WASH-A,246,0,10,33.42,0.767
2025-06-06,SC03,L2,WASH-A,188,2,3,38.05,0.727
2025-06-07,SC03,L2,WASH-A,144,0,6,38.64,0.595
2025-06-08,SC03,L2,WASH-A,156,0,2,24.85,0.841
2025-06-09,SC03,L2,WASH-A,238,0,5,51.17,0.693
2025-06-10,SC03,L2,WASH-A,235,0,4,37.71,0.858
2025-06-11,SC03,L2,WASH-A,200,1,2,42.87,0.897
2025-06-12,SC03,L2,WASH-A,243,2,5,28.8,0.795
2025-06-13,SC03,L2,WASH-A,204,1,7,58.13,0.826
2025-06-14,SC03,L2,WASH-A,155,0,3,51.09,0.73
2025-06-15,SC03,L2,WASH-A,179,0,3,49.88,0.709
2025-06-16,SC03,L2,WASH-A,243,2,5,48.21,0.865
2025-06-17,SC03,L2,WASH-A,223,3,9,58.0,0.825
2025-06-18,SC03,L2,WASH-A,248,0,7,47.71,0.944
2025-06-19,SC03,L2,WASH-A,241,0,5,33.48,0.811
2025-06-20,SC03,L2,WASH-A,248,0,6,28.02,0.755
2025-06-21,SC03,L2,WASH-A,153,0,6,59.09,0.652
2025-06-22,SC03,L2,WASH-A,208,0,2,32.33,0.803
2025-06-23,SC03,L2,WASH-A,255,0,8,51.02,0.84
2025-06-24,SC03,L2,WASH-A,212,1,7,41.84,0.839
2025-06-25,SC03,L2,WASH-A,216,1,3,48.88,0.932
2025-06-26,SC03,L2,WASH-A,206,0,2,35.72,0.858
2025-06-27,SC03,L2,WASH-A,227,1,3,27.25,0.744
2025-06-28,SC03,L2,WASH-A,213,1,2,36.59,0.802
2025-06-29,SC03,L2,WASH-A,201,2,4,28.7,0.654
2025-06-30,SC03,L2,WASH-A,227,1,6,53.46,0.776
2025-04-01,SC03,L2,WASH-B,252,0,5,29.4,0.711
2025-04-02,SC03,L2,WASH-B,309,0,6,20.93,0.692
2025-04-03,SC03,L2,WASH-B,274,0,13,59.14,0.911
2025-04-04,SC03,L2,WASH-B,230,2,4,50.5,0.889
2025-04-05,SC03,L2,WASH-B,162,0,4,40.47,0.809
2025-04-06,SC03,L2,WASH-B,235,1,11,53.38,0.64
2025-04-07,SC03,L2,WASH-B,231,0,5,20.62,0.755
